,7203.T,6758.T,6861.T,9984.T,6098.T,4063.T,8306.T,7974.T,8035.T,7267.T,6501.T,6594.T,9433.T,4502.T,6367.T,7741.T,6954.T,6981.T,8316.T,4568.T,8001.T,8031.T,9983.T,3382.T,8411.T,6702.T,9434.T,6273.T,8058.T,4503.T,9432.T,6902.T,2413.T,8766.T,9022.T,4911.T,—,4452.T,4661.T,5108.T,6503.T,9020.T,4901.T,4543.T,4519.T,4523.T,6752.T,6301.T,7751.T,2914.T,6869.T,6326.T,8801.T,7733.T,8591.T,7309.T,6502.T,2502.T,7269.T,8750.T,6971.T,1925.T,8267.T,8802.T,4578.T,6857.T,8604.T,6645.T,9735.T,8053.T,2503.T,6762.T,8113.T,8830.T,6920.T,4507.T,8725.T,9843.T,8002.T,7832.T,3407.T,5401.T,4689.T,6201.T,6506.T,6701.T,5020.T,4684.T,8630.T,7270.T,8309.T,2802.T,6586.T,8697.T,1928.T,9143.T,2801.T,6988.T,4612.T,5802.T,6479.T,4188.T,6178.T,7701.T,8015.T,7532.T,7201.T,3402.T,9021.T,6723.T,8951.T,5713.T,9613.T,9064.T,9962.T,4528.T,3659.T,4151.T,4755.T,6383.T,4307.T,9502.T,8308.T,6146.T,4751.T,9531.T,8601.T,8952.T,7011.T,7951.T,4324.T,9101.T,4005.T,5201.T,9007.T,5332.T,8953.T,7259.T,6963.T,7752.T,6965.T,2269.T,9042.T,9532.T,1878.T,1605.T,3283.T,9503.T,3462.T,8795.T,7272.T,2267.T,2127.T,9008.T,7276.T,3281.T,7202.T,9005.T,5938.T,6976.T,9041.T,4021.T,4704.T,8984.T,1812.T,5411.T,7261.T,7912.T,4204.T,4183.T,9766.T,1801.T,6504.T,3626.T,3064.T,4062.T,1802.T,8473.T,4185.T,5019.T,3436.T,9001.T,9062.T,2897.T,6845.T,8954.T,3861.T,6361.T,4768.T,4042.T,4536.T,6724.T,4967.T,6370.T,6806.T,9697.T,9009.T,4613.T,2587.T,3769.T,INFXX,6268.T,4922.T,9501.T,6532.T,7747.T,7911.T,6448.T,601019.SS,Franklin IFT Money Market,9104.T,n/a,3391.T,7453.T,9107.T,3088.T,3288.T,9602.T,2181.T,7936.T,2875.T,SUM
07/09/2021,4.82,2.77,2.04,2.03,1.5,1.5,1.49,1.42,1.39,1.23,1.22,1.19,1.15,1.13,1.13,1.08,1.04,1.02,1.01,0.88,0.87,0.84,0.84,0.82,0.81,0.8,0.78,0.76,0.75,0.7,0.69,0.69,0.68,0.66,0.64,0.64,0.63,0.62,0.62,0.59,0.59,0.59,0.58,0.58,0.56,0.56,0.56,0.51,0.5,0.5,0.49,0.49,0.49,0.46,0.46,0.45,0.45,0.44,0.43,0.43,0.43,0.43,0.42,0.4,0.39,0.39,0.34,0.34,0.34,0.33,0.33,0.33,0.33,0.32,0.32,0.32,0.31,0.3,0.3,0.3,0.3,0.3,0.29,0.29,0.28,0.28,0.28,0.28,0.28,0.27,0.27,0.27,0.27,0.26,0.26,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.94
07/12/2021,4.85,2.75,2.09,2.04,1.5,1.46,1.48,1.37,1.38,1.21,1.23,1.21,1.19,1.14,1.19,1.08,1.04,1.04,1.0,0.87,0.88,0.83,0.83,0.81,0.81,0.81,0.8,0.78,0.75,0.7,0.7,0.68,0.66,0.67,0.63,0.63,0.26,0.62,0.61,0.59,0.58,0.6,0.59,0.59,0.56,0.57,0.57,0.49,0.5,0.5,0.51,0.49,0.5,0.47,0.45,0.46,0.45,0.45,0.43,0.41,0.42,0.43,0.41,0.4,0.37,0.39,0.33,0.34,0.34,0.33,0.32,0.33,0.34,0.32,0.33,0.32,0.31,0.3,0.3,0.3,0.29,0.29,0.3,0.28,0.28,0.29,0.28,0.29,0.28,0.26,0.27,0.27,0.28,0.26,0.26,0.26,0.25,0.25,0.23,0.24,0.25,0.24,0.25,0.24,0.24,0.24,0.23,0.22,0.23,0.23,0.21,0.22,0.22,0.22,0.22,0.21,0.19,0.21,0.21,0.2,0.19,0.19,0.19,0.19,0.18,0.18,0.17,0.18,0.18,0.18,0.18,0.17,0.17,0.16,0.17,0.17,0.17,0.17,0.17,0.16,0.17,0.17,0.16,0.16,0.16,0.15,0.17,0.16,0.16,0.15,0.16,0.16,0.17,0.15,0.15,0.16,0.15,0.15,0.14,0.14,0.14,0.14,0.15,0.13,0.13,0.13,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.12,0.11,0.11,0.11,0.0,0.11,0.11,0.0,0.11,0.11,0.11,0.11,0.43,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.97
07/13/2021,4.85,2.75,2.09,2.04,1.5,1.46,1.48,1.37,1.38,1.21,1.23,1.21,1.19,1.14,1.19,1.08,1.04,1.04,1.0,0.87,0.88,0.83,0.83,0.81,0.81,0.81,0.8,0.78,0.75,0.7,0.7,0.68,0.66,0.67,0.63,0.63,0.26,0.62,0.61,0.59,0.58,0.6,0.59,0.59,0.56,0.57,0.57,0.49,0.5,0.5,0.51,0.49,0.5,0.47,0.45,0.46,0.45,0.45,0.43,0.41,0.42,0.43,0.41,0.4,0.37,0.39,0.33,0.34,0.34,0.33,0.32,0.33,0.34,0.32,0.33,0.32,0.31,0.3,0.3,0.3,0.29,0.29,0.3,0.28,0.28,0.29,0.28,0.29,0.28,0.26,0.27,0.27,0.28,0.26,0.26,0.26,0.25,0.25,0.23,0.24,0.25,0.24,0.25,0.24,0.24,0.24,0.23,0.22,0.23,0.23,0.21,0.22,0.22,0.22,0.22,0.21,0.19,0.21,0.21,0.2,0.19,0.19,0.19,0.19,0.18,0.18,0.17,0.18,0.18,0.18,0.18,0.17,0.17,0.16,0.17,0.17,0.17,0.17,0.17,0.16,0.17,0.17,0.16,0.16,0.16,0.15,0.17,0.16,0.16,0.15,0.16,0.16,0.17,0.15,0.15,0.16,0.15,0.15,0.14,0.14,0.14,0.14,0.15,0.13,0.13,0.13,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.12,0.11,0.11,0.11,0.0,0.11,0.11,0.0,0.11,0.11,0.11,0.11,0.43,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.97
07/14/2021,4.86,2.78,2.07,2.03,1.5,1.44,1.48,1.38,1.39,1.2,1.25,1.19,1.19,1.14,1.16,1.08,1.02,1.03,0.99,0.86,0.88,0.83,0.83,0.8,0.81,0.82,0.8,0.77,0.75,0.7,0.7,0.68,0.66,0.67,0.64,0.63,0.26,0.62,0.61,0.59,0.58,0.61,0.59,0.59,0.55,0.58,0.57,0.48,0.51,0.5,0.51,0.49,0.5,0.47,0.46,0.46,0.45,0.44,0.42,0.41,0.42,0.43,0.42,0.4,0.38,0.39,0.33,0.34,0.34,0.33,0.32,0.33,0.34,0.31,0.34,0.32,0.31,0.3,0.3,0.29,0.29,0.29,0.29,0.28,0.28,0.29,0.28,0.28,0.29,0.26,0.27,0.27,0.27,0.26,0.26,0.25,0.25,0.25,0.22,0.24,0.25,0.25,0.25,0.24,0.24,0.24,0.23,0.22,0.24,0.24,0.22,0.22,0.22,0.22,0.22,0.21,0.19,0.2,0.21,0.2,0.19,0.19,0.19,0.19,0.18,0.18,0.17,0.18,0.18,0.18,0.18,0.16,0.17,0.16,0.17,0.17,0.16,0.17,0.17,0.17,0.17,0.17,0.16,0.17,0.17,0.15,0.17,0.16,0.16,0.15,0.16,0.16,0.16,0.15,0.15,0.16,0.15,0.15,0.14,0.14,0.14,0.14,0.15,0.13,0.13,0.13,0.12,0.13,0.12,0.13,0.13,0.13,0.13,0.13,0.12,0.13,0.12,0.12,0.13,0.12,0.12,0.12,0.13,0.12,0.11,0.11,0.11,0.11,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.0,0.11,0.11,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.90999999999998
07/15/2021,4.84,2.83,2.1,2.05,1.52,1.46,1.47,1.36,1.39,1.22,1.25,1.22,1.18,1.13,1.17,1.07,1.06,1.04,0.99,0.87,0.88,0.82,0.83,0.79,0.81,0.81,0.8,0.78,0.75,0.7,0.7,0.68,0.66,0.66,0.62,0.63,0.26,0.62,0.61,0.57,0.58,0.59,0.58,0.58,0.55,0.56,0.57,0.49,0.5,0.5,0.5,0.49,0.5,0.47,0.46,0.46,0.45,0.44,0.43,0.41,0.42,0.43,0.41,0.4,0.38,0.39,0.33,0.35,0.34,0.33,0.32,0.33,0.34,0.31,0.34,0.32,0.31,0.3,0.3,0.29,0.3,0.29,0.29,0.28,0.29,0.28,0.28,0.28,0.28,0.26,0.27,0.28,0.28,0.27,0.27,0.26,0.25,0.25,0.22,0.24,0.25,0.25,0.25,0.24,0.24,0.24,0.23,0.22,0.23,0.24,0.21,0.22,0.22,0.22,0.22,0.22,0.19,0.2,0.21,0.2,0.19,0.19,0.19,0.19,0.18,0.18,0.17,0.18,0.18,0.18,0.18,0.16,0.17,0.16,0.17,0.17,0.16,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.17,0.15,0.16,0.15,0.16,0.15,0.16,0.16,0.17,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.15,0.13,0.13,0.13,0.12,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.0,0.11,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.97999999999999
07/16/2021,4.83,2.83,2.1,2.06,1.49,1.45,1.48,1.34,1.37,1.22,1.26,1.22,1.18,1.14,1.17,1.06,1.08,1.03,0.99,0.88,0.88,0.83,0.82,0.8,0.81,0.8,0.79,0.78,0.75,0.7,0.7,0.68,0.65,0.67,0.61,0.63,0.25,0.61,0.61,0.57,0.58,0.59,0.58,0.57,0.55,0.57,0.56,0.5,0.51,0.51,0.5,0.49,0.5,0.48,0.46,0.45,0.45,0.44,0.43,0.42,0.42,0.43,0.41,0.4,0.38,0.38,0.34,0.35,0.34,0.33,0.32,0.33,0.34,0.31,0.32,0.32,0.31,0.3,0.3,0.29,0.3,0.29,0.29,0.28,0.28,0.29,0.28,0.28,0.29,0.26,0.27,0.28,0.28,0.27,0.27,0.25,0.25,0.25,0.21,0.24,0.25,0.25,0.25,0.24,0.24,0.24,0.23,0.22,0.23,0.24,0.21,0.22,0.22,0.22,0.22,0.21,0.19,0.2,0.21,0.2,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.17,0.18,0.18,0.18,0.16,0.17,0.17,0.17,0.18,0.16,0.17,0.17,0.17,0.17,0.17,0.16,0.17,0.17,0.15,0.16,0.15,0.16,0.15,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.15,0.13,0.13,0.13,0.12,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.13,0.12,0.13,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.0,0.11,0.11,0.0,0.11,0.43,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.91999999999999
07/19/2021,4.88,2.83,2.09,2.06,1.51,1.43,1.47,1.36,1.38,1.21,1.2,1.22,1.2,1.16,1.18,1.06,1.04,1.05,0.99,0.86,0.89,0.82,0.82,0.8,0.81,0.79,0.81,0.78,0.75,0.71,0.7,0.67,0.63,0.68,0.6,0.62,0.26,0.62,0.6,0.55,0.59,0.58,0.57,0.57,0.54,0.57,0.57,0.5,0.51,0.51,0.5,0.49,0.51,0.47,0.46,0.45,0.45,0.44,0.41,0.42,0.43,0.43,0.42,0.4,0.39,0.39,0.33,0.34,0.34,0.33,0.32,0.33,0.34,0.31,0.33,0.32,0.31,0.31,0.3,0.29,0.3,0.29,0.31,0.28,0.28,0.29,0.28,0.28,0.29,0.26,0.27,0.28,0.28,0.27,0.27,0.25,0.25,0.25,0.21,0.24,0.25,0.25,0.25,0.24,0.24,0.24,0.22,0.21,0.22,0.25,0.21,0.22,0.22,0.22,0.22,0.22,0.19,0.19,0.21,0.2,0.19,0.19,0.19,0.19,0.17,0.18,0.17,0.18,0.18,0.18,0.18,0.16,0.17,0.16,0.17,0.17,0.16,0.17,0.18,0.16,0.16,0.17,0.16,0.17,0.18,0.15,0.16,0.16,0.16,0.15,0.15,0.16,0.16,0.15,0.15,0.16,0.15,0.15,0.15,0.14,0.14,0.14,0.15,0.13,0.13,0.13,0.12,0.14,0.13,0.13,0.13,0.14,0.13,0.13,0.12,0.12,0.13,0.12,0.13,0.12,0.13,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.12,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.0,0.11,0.11,0.11,0.43,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.88999999999999
07/22/2021,4.92,2.76,2.05,2.04,1.52,1.43,1.47,1.34,1.35,1.21,1.21,1.21,1.2,1.18,1.21,1.06,1.02,1.03,0.99,0.86,0.91,0.83,0.8,0.8,0.82,0.79,0.82,0.76,0.76,0.72,0.71,0.66,0.64,0.69,0.6,0.62,0.26,0.63,0.6,0.55,0.59,0.57,0.57,0.56,0.55,0.51,0.57,0.51,0.51,0.52,0.5,0.5,0.51,0.47,0.47,0.46,0.45,0.43,0.41,0.42,0.43,0.43,0.42,0.4,0.39,0.38,0.34,0.34,0.35,0.33,0.32,0.33,0.34,0.31,0.33,0.32,0.32,0.32,0.3,0.3,0.3,0.29,0.31,0.28,0.27,0.29,0.28,0.28,0.3,0.26,0.27,0.28,0.29,0.28,0.27,0.26,0.25,0.25,0.22,0.24,0.24,0.25,0.25,0.25,0.24,0.24,0.22,0.22,0.22,0.24,0.22,0.22,0.22,0.22,0.22,0.22,0.2,0.2,0.22,0.2,0.19,0.19,0.19,0.18,0.17,0.18,0.18,0.18,0.18,0.19,0.18,0.16,0.18,0.17,0.17,0.17,0.16,0.17,0.17,0.16,0.16,0.18,0.15,0.17,0.18,0.15,0.16,0.16,0.16,0.15,0.15,0.16,0.17,0.15,0.15,0.16,0.14,0.15,0.15,0.14,0.14,0.15,0.15,0.13,0.13,0.13,0.12,0.14,0.13,0.13,0.12,0.14,0.13,0.13,0.13,0.12,0.13,0.12,0.12,0.12,0.12,0.12,0.13,0.12,0.11,0.11,0.11,0.11,0.12,0.11,0.11,0.0,0.11,0.11,0.11,0.0,0.0,0.11,0.0,0.11,0.44,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.94999999999999
07/23/2021,4.92,2.76,2.05,2.04,1.52,1.43,1.47,1.34,1.35,1.21,1.21,1.21,1.2,1.18,1.21,1.06,1.02,1.03,0.99,0.86,0.91,0.83,0.8,0.8,0.82,0.79,0.82,0.76,0.76,0.72,0.71,0.66,0.64,0.69,0.6,0.62,0.26,0.63,0.6,0.55,0.59,0.57,0.57,0.56,0.55,0.51,0.57,0.51,0.51,0.52,0.5,0.5,0.51,0.47,0.47,0.46,0.45,0.43,0.41,0.42,0.43,0.43,0.42,0.4,0.39,0.38,0.34,0.34,0.35,0.33,0.32,0.33,0.34,0.31,0.33,0.32,0.32,0.32,0.3,0.3,0.3,0.29,0.31,0.28,0.27,0.29,0.28,0.28,0.3,0.26,0.27,0.28,0.29,0.28,0.27,0.26,0.25,0.25,0.22,0.24,0.24,0.25,0.25,0.25,0.24,0.24,0.22,0.22,0.22,0.24,0.22,0.22,0.22,0.22,0.22,0.22,0.2,0.2,0.22,0.2,0.19,0.19,0.19,0.18,0.17,0.18,0.18,0.18,0.18,0.19,0.18,0.16,0.18,0.17,0.17,0.17,0.16,0.17,0.17,0.16,0.16,0.18,0.15,0.17,0.18,0.15,0.16,0.16,0.16,0.15,0.15,0.16,0.17,0.15,0.15,0.16,0.14,0.15,0.15,0.14,0.14,0.15,0.15,0.13,0.13,0.13,0.12,0.14,0.13,0.13,0.12,0.14,0.13,0.13,0.13,0.12,0.13,0.12,0.12,0.12,0.12,0.12,0.13,0.12,0.11,0.11,0.11,0.0,0.12,0.11,0.11,0.0,0.11,0.11,0.11,0.11,0.0,0.11,0.0,0.11,0.44,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.94999999999999
07/26/2021,4.92,2.76,2.07,2.02,1.53,1.44,1.45,1.31,1.36,1.2,1.2,1.24,1.19,1.17,1.21,1.08,1.0,1.03,0.99,0.86,0.9,0.82,0.79,0.8,0.81,0.79,0.81,0.76,0.75,0.72,0.7,0.67,0.64,0.69,0.59,0.62,0.18,0.63,0.6,0.56,0.6,0.56,0.57,0.56,0.55,0.5,0.58,0.5,0.54,0.52,0.51,0.5,0.49,0.48,0.47,0.46,0.44,0.44,0.42,0.42,0.42,0.44,0.43,0.4,0.39,0.38,0.34,0.34,0.35,0.33,0.32,0.32,0.34,0.3,0.33,0.33,0.32,0.32,0.3,0.3,0.3,0.29,0.31,0.28,0.27,0.29,0.27,0.28,0.3,0.26,0.27,0.28,0.29,0.27,0.27,0.26,0.26,0.25,0.23,0.24,0.25,0.24,0.25,0.25,0.24,0.25,0.22,0.21,0.22,0.23,0.21,0.22,0.22,0.22,0.22,0.22,0.19,0.19,0.22,0.2,0.19,0.19,0.19,0.18,0.17,0.18,0.18,0.18,0.17,0.19,0.18,0.17,0.17,0.17,0.17,0.18,0.16,0.17,0.17,0.17,0.16,0.18,0.15,0.17,0.18,0.14,0.17,0.16,0.16,0.15,0.15,0.17,0.17,0.15,0.16,0.16,0.15,0.14,0.15,0.13,0.14,0.15,0.15,0.13,0.13,0.13,0.12,0.14,0.13,0.13,0.13,0.14,0.13,0.13,0.12,0.12,0.13,0.12,0.13,0.12,0.12,0.12,0.13,0.12,0.0,0.11,0.11,0.11,0.12,0.11,0.11,0.0,0.12,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.52,0.11,0.0,0.0,0.12,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.89999999999999
