,MAC,ANAT,GTN,PBH,GHC,SUPN,INVA,FDP,MEI,AGO,AAWW,LXP,PDM,STC,RIG,SBRA,BDN,MCY,CCS,ETRN,NAVI,TPH,PRAA,WTM,HTH,NIJ.,ALE,MTH,USM,EBIX,TDS,TGNA,CMC,ATGE,AEL,COS.,MHO,MRTN,SWX,EQC,GPI,COOP,AMCX,ASB,FL2P.,TRTN,UE,NMIH,BIG,TWNK,WMK,WOR,HTLD,INT,WIRE,UFS,CNNE,FHI,EGBN,GIII,MDC,GNL,OTTR,STRA,MTX,COKE,HUBG,PGRE,WAFD,BANR,MGRC,NWN,PDCE,TOWN,FFBC,SFNC,SFM,WTFC,WERN,LTC,FNB,GATX,CATY,ABCB,EAF,HTLF,MUSA,NWE,SANM,VIRT,VSH,AVA,SYKE,TRMK,WRI,GBX,BKE,HMN,ONB,AKR,ACA,KAR,PRIM,SNDR,BXS,RUSHA,TMHC,ARCB,OI,SWM,GBDC,AMWD,EPC,MTOR,SVC,SKYW,FHB,GEF,USNA,NJR,VSAT,STL,FIX,NTCT,MLI,FUL,UNF,SR,R,SPB,PQ3.,KW,IBTX,MANT,UMBF,HCC,WSBC,UFPI,SCL,CNXN,AUB,AVT,GCP,ISBC,HOPE,WSFS,KRO,IBOC,GFF,CALM,FIBK,CENTA,FULT,FRME,SMCI,WGO,PATK,SAFM,AAT,CIM,FCFS,C6M.,GMS,RPAI,UNVR,SITC,HCSG,ROIC,ESRT,MMI,AIN,CSGS,HNI,MGEE,PMT,S7V.,FBP,ITGR,NSIT,ICFI,HPP,FSS,BRC,BECN,B,CPK,PLXS,SASR,CBZ,AVNT,ACLS,BKU,CMP,NWBI,WABC,UCBI,JELD,RNST,CVBF,HOMB,MFA,RLGY,NYMT,CXP,GNW,ABG,SAH,HRB,DDS,CNX,ARI,ABM,URBN,PRG,THS,KEX,NBTB,PACW,CBRL,LZB,MLHR,AROC,ANF,SIG,AZZ,TCBI,CLI,KN,ADS,FBK,HWC,HI,TSE,PIPR,PRK,JW.A,DY,Golub Capital BDC Inc Class B,CNO,NNI,PFS,AIT,SBH,DLX,COLB,n/a,GES,688001.SS,PTEN,SWI,WLL,OAS,EBS,TWO,BCC,ECPG,SAGE,SPNT,PCH,NUS,KBH,CRC,DAN,REGI,IRWD,SJI,TTMI,BSIG,CDE,SHEN,LILAK,ATSG,OGS,NGVT,ILPT,LCII,KMT,NHI,UNFI,ODP,NEU,BV,CWH,IRBT,ALG,MBUU,IOSP,OPK,GO,AIMC,EAT,MAXR,FW2N.,CADE,DHR.,BGS,SUM
09/20/2021,0.0,0.84,0.61,0.4,0.6,0.34,0.75,0.62,0.46,0.65,0.76,0.6,0.62,0.7,0.4,0.46,0.64,0.58,0.65,0.75,0.64,0.69,0.69,0.62,0.57,0.0,0.46,0.74,0.56,0.42,0.57,0.69,0.65,0.56,0.59,0.0,0.7,0.63,0.69,0.0,0.76,0.8,0.27,0.53,0.0,0.65,0.0,0.64,0.47,0.39,0.68,0.58,0.62,0.55,0.59,0.0,0.62,0.48,0.37,0.57,0.66,0.35,0.44,0.49,0.36,0.25,0.41,0.33,0.4,0.37,0.33,0.48,0.0,0.5,0.5,0.51,0.48,0.52,0.55,0.34,0.47,0.52,0.39,0.49,0.49,0.52,0.63,0.54,0.67,0.46,0.49,0.49,0.0,0.52,0.0,0.26,0.32,0.55,0.48,0.25,0.33,0.24,0.58,0.68,0.53,0.52,0.66,0.66,0.0,0.45,0.66,0.31,0.0,0.0,0.0,0.56,0.25,0.56,0.0,0.35,0.27,0.0,0.23,0.25,0.38,0.38,0.25,0.34,0.42,0.58,0.0,0.29,0.0,0.24,0.37,0.0,0.34,0.37,0.37,0.26,0.36,0.62,0.39,0.26,0.37,0.36,0.24,0.36,0.36,0.38,0.25,0.33,0.5,0.25,0.4,0.54,0.58,0.39,0.0,0.67,0.0,0.0,0.37,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.27,0.0,0.0,0.0,0.25,0.0,0.23,0.25,0.0,0.0,0.39,0.37,0.26,0.25,0.32,0.36,0.0,0.24,0.0,0.24,0.26,0.32,0.24,0.24,0.66,0.6,0.64,0.72,0.61,0.55,0.62,0.56,0.59,0.46,0.5,0.55,0.42,0.48,0.33,0.33,0.36,0.39,0.36,0.35,0.35,0.34,0.31,0.39,0.26,0.23,0.26,0.25,0.25,0.29,0.26,0.25,0.0,0.27,0.25,0.25,0.25,0.0,0.66,0.69,0.37,0.25,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.14
09/21/2021,0.0,0.84,0.61,0.39,0.61,0.34,0.77,0.62,0.46,0.65,0.73,0.59,0.62,0.7,0.39,0.46,0.64,0.58,0.65,0.74,0.64,0.7,0.7,0.62,0.58,0.0,0.46,0.74,0.57,0.43,0.58,0.69,0.64,0.59,0.6,0.0,0.7,0.61,0.68,0.0,0.78,0.8,0.28,0.52,0.0,0.66,0.0,0.64,0.48,0.39,0.68,0.58,0.61,0.55,0.59,0.0,0.61,0.48,0.37,0.57,0.67,0.34,0.44,0.49,0.34,0.26,0.4,0.33,0.4,0.38,0.34,0.48,0.0,0.5,0.51,0.51,0.48,0.52,0.55,0.34,0.47,0.52,0.39,0.5,0.48,0.52,0.66,0.53,0.65,0.46,0.48,0.49,0.0,0.52,0.0,0.25,0.32,0.56,0.48,0.24,0.33,0.24,0.59,0.68,0.53,0.53,0.67,0.67,0.0,0.45,0.66,0.32,0.0,0.0,0.0,0.57,0.25,0.54,0.0,0.34,0.27,0.0,0.0,0.25,0.37,0.37,0.25,0.34,0.41,0.58,0.0,0.28,0.23,0.24,0.38,0.0,0.34,0.36,0.36,0.26,0.37,0.61,0.38,0.26,0.37,0.37,0.24,0.36,0.36,0.38,0.24,0.34,0.49,0.25,0.41,0.54,0.58,0.39,0.0,0.66,0.0,0.0,0.36,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.27,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.38,0.39,0.26,0.25,0.32,0.36,0.0,0.25,0.0,0.24,0.26,0.32,0.25,0.24,0.67,0.62,0.64,0.72,0.6,0.56,0.64,0.56,0.58,0.45,0.5,0.54,0.42,0.5,0.34,0.33,0.37,0.4,0.36,0.35,0.34,0.34,0.31,0.39,0.26,0.23,0.25,0.25,0.24,0.3,0.26,0.25,0.0,0.28,0.26,0.25,0.24,0.0,0.65,0.69,0.38,0.24,0.0,0.0,0.23,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.23
09/22/2021,0.0,0.84,0.61,0.39,0.61,0.34,0.77,0.62,0.46,0.65,0.73,0.59,0.62,0.7,0.39,0.46,0.64,0.58,0.65,0.74,0.64,0.7,0.7,0.62,0.58,0.0,0.46,0.74,0.57,0.43,0.58,0.69,0.64,0.59,0.6,0.0,0.7,0.61,0.68,0.0,0.78,0.8,0.28,0.52,0.0,0.66,0.0,0.64,0.48,0.39,0.68,0.58,0.61,0.55,0.59,0.0,0.61,0.48,0.37,0.57,0.67,0.34,0.44,0.49,0.34,0.26,0.4,0.33,0.4,0.38,0.34,0.48,0.0,0.5,0.51,0.51,0.48,0.52,0.55,0.34,0.47,0.52,0.39,0.5,0.48,0.52,0.66,0.53,0.65,0.46,0.48,0.49,0.0,0.52,0.0,0.25,0.32,0.56,0.48,0.24,0.33,0.24,0.59,0.68,0.53,0.53,0.67,0.67,0.0,0.45,0.66,0.32,0.0,0.0,0.0,0.57,0.25,0.54,0.0,0.34,0.27,0.0,0.0,0.25,0.37,0.37,0.25,0.34,0.41,0.58,0.0,0.28,0.23,0.24,0.38,0.0,0.34,0.36,0.36,0.26,0.37,0.61,0.38,0.26,0.37,0.37,0.24,0.36,0.36,0.38,0.24,0.34,0.49,0.25,0.41,0.54,0.58,0.39,0.0,0.66,0.0,0.0,0.36,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.27,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.38,0.39,0.26,0.25,0.32,0.36,0.0,0.25,0.0,0.24,0.26,0.32,0.25,0.24,0.67,0.62,0.64,0.72,0.6,0.56,0.64,0.56,0.58,0.45,0.5,0.54,0.42,0.5,0.34,0.33,0.37,0.4,0.36,0.35,0.34,0.34,0.31,0.39,0.26,0.23,0.25,0.25,0.24,0.3,0.26,0.25,0.0,0.28,0.26,0.25,0.24,0.0,0.65,0.69,0.38,0.24,0.0,0.0,0.23,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.23
09/23/2021,0.0,0.86,0.6,0.4,0.61,0.34,0.79,0.62,0.46,0.65,0.73,0.6,0.62,0.7,0.38,0.46,0.64,0.58,0.63,0.73,0.63,0.68,0.71,0.63,0.59,0.0,0.46,0.72,0.57,0.43,0.57,0.7,0.65,0.58,0.57,0.0,0.69,0.61,0.68,0.0,0.77,0.81,0.27,0.52,0.0,0.63,0.0,0.64,0.48,0.39,0.68,0.57,0.64,0.53,0.6,0.0,0.61,0.47,0.37,0.58,0.65,0.35,0.44,0.5,0.34,0.26,0.41,0.33,0.4,0.37,0.34,0.49,0.0,0.5,0.49,0.51,0.48,0.52,0.56,0.34,0.47,0.52,0.38,0.49,0.47,0.52,0.65,0.53,0.65,0.47,0.48,0.5,0.0,0.52,0.0,0.25,0.32,0.56,0.48,0.24,0.33,0.24,0.59,0.69,0.53,0.53,0.66,0.68,0.0,0.45,0.66,0.32,0.0,0.0,0.0,0.58,0.25,0.54,0.23,0.35,0.28,0.0,0.24,0.25,0.37,0.37,0.25,0.34,0.41,0.58,0.0,0.28,0.0,0.23,0.38,0.0,0.34,0.36,0.36,0.26,0.36,0.61,0.37,0.26,0.37,0.37,0.0,0.36,0.36,0.39,0.24,0.34,0.49,0.24,0.41,0.53,0.58,0.4,0.0,0.67,0.0,0.0,0.36,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.27,0.0,0.0,0.0,0.25,0.0,0.24,0.25,0.0,0.0,0.38,0.37,0.26,0.25,0.32,0.36,0.0,0.25,0.0,0.24,0.25,0.32,0.25,0.23,0.67,0.62,0.65,0.73,0.58,0.56,0.63,0.58,0.59,0.46,0.5,0.54,0.42,0.49,0.34,0.32,0.37,0.39,0.37,0.35,0.33,0.34,0.31,0.39,0.26,0.23,0.26,0.25,0.24,0.29,0.26,0.25,0.0,0.27,0.26,0.24,0.24,0.0,0.63,0.7,0.37,0.24,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.26
09/24/2021,0.0,0.85,0.62,0.4,0.61,0.35,0.81,0.61,0.46,0.65,0.71,0.6,0.62,0.71,0.38,0.46,0.65,0.58,0.63,0.72,0.62,0.67,0.72,0.62,0.58,0.0,0.46,0.71,0.57,0.42,0.57,0.77,0.65,0.57,0.57,0.0,0.68,0.64,0.67,0.0,0.8,0.81,0.27,0.52,0.0,0.63,0.0,0.64,0.45,0.41,0.68,0.58,0.64,0.54,0.62,0.0,0.61,0.47,0.37,0.58,0.65,0.35,0.44,0.49,0.34,0.26,0.41,0.34,0.4,0.37,0.34,0.48,0.0,0.5,0.49,0.5,0.49,0.52,0.56,0.34,0.46,0.51,0.38,0.49,0.46,0.52,0.64,0.53,0.64,0.47,0.47,0.49,0.0,0.53,0.0,0.25,0.33,0.55,0.48,0.25,0.33,0.24,0.57,0.7,0.53,0.53,0.66,0.71,0.0,0.45,0.67,0.31,0.0,0.0,0.0,0.56,0.25,0.54,0.23,0.35,0.28,0.0,0.24,0.25,0.37,0.37,0.24,0.34,0.41,0.58,0.0,0.28,0.0,0.23,0.38,0.0,0.34,0.36,0.36,0.26,0.36,0.61,0.37,0.26,0.37,0.37,0.0,0.36,0.35,0.4,0.24,0.34,0.49,0.25,0.41,0.52,0.57,0.4,0.0,0.68,0.0,0.0,0.36,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.27,0.0,0.0,0.0,0.25,0.0,0.24,0.25,0.0,0.0,0.37,0.37,0.26,0.24,0.32,0.36,0.0,0.24,0.0,0.24,0.25,0.32,0.25,0.0,0.68,0.62,0.65,0.73,0.57,0.57,0.64,0.57,0.59,0.46,0.5,0.53,0.42,0.47,0.35,0.32,0.36,0.4,0.36,0.35,0.33,0.34,0.32,0.39,0.26,0.23,0.26,0.25,0.24,0.29,0.26,0.25,0.0,0.28,0.26,0.24,0.24,0.0,0.63,0.71,0.37,0.24,0.0,0.0,0.23,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.28
09/27/2021,0.0,0.83,0.63,0.4,0.61,0.34,0.8,0.61,0.46,0.65,0.74,0.57,0.62,0.71,0.4,0.45,0.64,0.57,0.64,0.75,0.6,0.67,0.69,0.62,0.59,0.0,0.44,0.7,0.56,0.43,0.56,0.75,0.66,0.56,0.58,0.0,0.68,0.61,0.67,0.0,0.82,0.79,0.27,0.53,0.0,0.64,0.0,0.64,0.46,0.41,0.66,0.57,0.62,0.55,0.65,0.0,0.61,0.48,0.38,0.59,0.64,0.34,0.44,0.49,0.34,0.26,0.41,0.34,0.4,0.37,0.34,0.47,0.0,0.51,0.5,0.51,0.48,0.54,0.54,0.33,0.48,0.52,0.39,0.51,0.48,0.53,0.64,0.51,0.65,0.45,0.47,0.48,0.0,0.53,0.0,0.26,0.33,0.55,0.49,0.24,0.33,0.0,0.54,0.68,0.54,0.54,0.66,0.68,0.0,0.45,0.66,0.32,0.0,0.0,0.0,0.59,0.26,0.55,0.0,0.34,0.29,0.0,0.24,0.25,0.37,0.39,0.24,0.32,0.42,0.58,0.0,0.28,0.24,0.0,0.39,0.0,0.34,0.36,0.35,0.26,0.37,0.61,0.37,0.27,0.37,0.38,0.0,0.36,0.35,0.39,0.24,0.34,0.49,0.25,0.41,0.51,0.57,0.39,0.0,0.67,0.0,0.0,0.37,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.27,0.0,0.0,0.0,0.25,0.0,0.24,0.25,0.0,0.0,0.38,0.37,0.26,0.25,0.32,0.37,0.0,0.25,0.0,0.24,0.26,0.33,0.25,0.24,0.68,0.65,0.63,0.72,0.59,0.58,0.66,0.57,0.61,0.46,0.5,0.53,0.42,0.46,0.33,0.32,0.37,0.42,0.37,0.35,0.33,0.34,0.33,0.39,0.26,0.24,0.26,0.25,0.25,0.29,0.26,0.25,0.23,0.29,0.27,0.24,0.24,0.0,0.64,0.69,0.38,0.25,0.0,0.0,0.24,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.27
09/28/2021,0.0,0.83,0.65,0.41,0.61,0.35,0.79,0.62,0.45,0.65,0.75,0.56,0.62,0.72,0.39,0.44,0.64,0.56,0.63,0.76,0.61,0.66,0.69,0.62,0.59,0.0,0.44,0.7,0.55,0.43,0.55,0.74,0.66,0.57,0.59,0.0,0.67,0.62,0.66,0.0,0.82,0.79,0.27,0.54,0.0,0.64,0.0,0.63,0.46,0.4,0.66,0.57,0.62,0.54,0.67,0.0,0.61,0.48,0.38,0.59,0.63,0.34,0.44,0.49,0.34,0.25,0.41,0.34,0.4,0.38,0.34,0.46,0.0,0.51,0.51,0.52,0.47,0.54,0.54,0.32,0.48,0.52,0.4,0.52,0.47,0.53,0.64,0.51,0.66,0.45,0.48,0.48,0.0,0.54,0.0,0.26,0.33,0.55,0.49,0.24,0.32,0.23,0.55,0.69,0.54,0.54,0.65,0.68,0.0,0.45,0.66,0.31,0.0,0.0,0.0,0.61,0.26,0.55,0.0,0.34,0.29,0.0,0.24,0.25,0.37,0.4,0.24,0.32,0.42,0.58,0.0,0.28,0.24,0.0,0.39,0.0,0.34,0.35,0.35,0.25,0.38,0.61,0.37,0.27,0.38,0.39,0.0,0.36,0.35,0.39,0.24,0.33,0.5,0.25,0.41,0.51,0.58,0.38,0.0,0.67,0.0,0.0,0.37,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.28,0.0,0.0,0.0,0.25,0.0,0.24,0.24,0.0,0.0,0.38,0.38,0.26,0.25,0.32,0.37,0.0,0.25,0.0,0.25,0.25,0.34,0.25,0.24,0.67,0.66,0.62,0.71,0.62,0.6,0.65,0.57,0.6,0.44,0.5,0.53,0.4,0.46,0.34,0.32,0.37,0.42,0.37,0.35,0.33,0.34,0.33,0.38,0.26,0.24,0.26,0.25,0.26,0.3,0.27,0.24,0.0,0.29,0.27,0.24,0.24,0.0,0.64,0.69,0.38,0.25,0.0,0.0,0.25,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.34
09/29/2021,0.0,0.83,0.65,0.41,0.61,0.35,0.79,0.62,0.45,0.65,0.75,0.56,0.62,0.72,0.39,0.44,0.64,0.56,0.63,0.76,0.61,0.66,0.69,0.62,0.59,0.0,0.44,0.7,0.55,0.43,0.55,0.74,0.66,0.57,0.59,0.0,0.67,0.62,0.66,0.0,0.82,0.79,0.27,0.54,0.0,0.64,0.0,0.63,0.46,0.4,0.66,0.57,0.62,0.54,0.67,0.0,0.61,0.48,0.38,0.59,0.63,0.34,0.44,0.49,0.34,0.25,0.41,0.34,0.4,0.38,0.34,0.46,0.0,0.51,0.51,0.52,0.47,0.54,0.54,0.32,0.48,0.52,0.4,0.52,0.47,0.53,0.64,0.51,0.66,0.45,0.48,0.48,0.0,0.54,0.0,0.26,0.33,0.55,0.49,0.24,0.32,0.23,0.55,0.69,0.54,0.54,0.65,0.68,0.0,0.45,0.66,0.31,0.0,0.0,0.0,0.61,0.26,0.55,0.0,0.34,0.29,0.0,0.24,0.25,0.37,0.4,0.24,0.32,0.42,0.58,0.0,0.28,0.24,0.0,0.39,0.0,0.34,0.35,0.35,0.25,0.38,0.61,0.37,0.27,0.38,0.39,0.0,0.36,0.35,0.39,0.24,0.33,0.5,0.25,0.41,0.51,0.58,0.38,0.0,0.67,0.0,0.0,0.37,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.28,0.0,0.0,0.0,0.25,0.0,0.24,0.24,0.0,0.0,0.38,0.38,0.26,0.25,0.32,0.37,0.0,0.25,0.0,0.25,0.25,0.34,0.25,0.24,0.67,0.66,0.62,0.71,0.62,0.6,0.65,0.57,0.6,0.44,0.5,0.53,0.4,0.46,0.34,0.32,0.37,0.42,0.37,0.35,0.33,0.34,0.33,0.38,0.26,0.24,0.26,0.25,0.26,0.3,0.27,0.24,0.0,0.29,0.27,0.24,0.24,0.0,0.64,0.69,0.38,0.25,0.0,0.0,0.25,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.34
09/30/2021,0.0,0.81,0.65,0.39,0.6,0.34,0.81,0.62,0.45,0.63,0.77,0.54,0.6,0.71,0.44,0.43,0.63,0.55,0.63,0.77,0.61,0.66,0.7,0.61,0.59,0.0,0.43,0.69,0.55,0.44,0.55,0.72,0.67,0.56,0.59,0.0,0.67,0.62,0.65,0.0,0.83,0.79,0.27,0.54,0.0,0.64,0.0,0.64,0.48,0.4,0.66,0.58,0.61,0.56,0.68,0.0,0.6,0.48,0.38,0.6,0.63,0.33,0.44,0.49,0.34,0.25,0.4,0.34,0.41,0.38,0.34,0.45,0.0,0.52,0.51,0.52,0.47,0.54,0.53,0.31,0.49,0.52,0.4,0.53,0.48,0.53,0.65,0.5,0.65,0.45,0.47,0.47,0.0,0.54,0.0,0.26,0.33,0.55,0.5,0.24,0.32,0.0,0.56,0.69,0.54,0.54,0.65,0.69,0.0,0.45,0.64,0.31,0.0,0.0,0.0,0.61,0.27,0.55,0.0,0.33,0.28,0.0,0.24,0.25,0.37,0.39,0.24,0.32,0.43,0.57,0.0,0.28,0.25,0.0,0.4,0.0,0.35,0.35,0.35,0.25,0.39,0.61,0.36,0.27,0.38,0.4,0.0,0.37,0.36,0.38,0.24,0.34,0.5,0.26,0.4,0.51,0.58,0.37,0.0,0.66,0.0,0.0,0.37,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.29,0.0,0.0,0.0,0.25,0.0,0.0,0.24,0.0,0.0,0.38,0.39,0.26,0.25,0.31,0.38,0.0,0.25,0.0,0.25,0.26,0.34,0.25,0.24,0.66,0.66,0.61,0.7,0.63,0.6,0.64,0.55,0.57,0.48,0.49,0.52,0.39,0.47,0.33,0.32,0.38,0.42,0.37,0.35,0.32,0.35,0.33,0.39,0.26,0.25,0.26,0.25,0.25,0.3,0.27,0.25,0.24,0.29,0.27,0.23,0.24,0.0,0.65,0.68,0.39,0.26,0.0,0.0,0.25,0.31,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.29
10/01/2021,0.0,0.82,0.63,0.4,0.6,0.33,0.83,0.62,0.45,0.62,0.79,0.56,0.61,0.71,0.45,0.42,0.64,0.56,0.62,0.77,0.6,0.65,0.7,0.61,0.58,0.0,0.43,0.68,0.56,0.42,0.55,0.72,0.67,0.56,0.58,0.0,0.66,0.62,0.65,0.0,0.83,0.79,0.27,0.54,0.0,0.64,0.0,0.65,0.47,0.41,0.66,0.59,0.61,0.55,0.67,0.0,0.59,0.48,0.38,0.6,0.62,0.33,0.43,0.48,0.34,0.25,0.4,0.34,0.41,0.38,0.34,0.45,0.0,0.52,0.51,0.52,0.48,0.55,0.53,0.31,0.49,0.52,0.4,0.53,0.48,0.53,0.64,0.5,0.65,0.45,0.47,0.47,0.0,0.54,0.0,0.26,0.33,0.55,0.5,0.24,0.32,0.23,0.54,0.69,0.54,0.54,0.64,0.69,0.0,0.45,0.66,0.31,0.0,0.0,0.0,0.6,0.27,0.55,0.0,0.33,0.28,0.0,0.24,0.24,0.36,0.39,0.24,0.32,0.43,0.58,0.0,0.28,0.25,0.0,0.4,0.0,0.36,0.35,0.35,0.25,0.39,0.6,0.36,0.27,0.38,0.41,0.0,0.36,0.36,0.38,0.25,0.34,0.51,0.26,0.4,0.55,0.59,0.38,0.0,0.65,0.0,0.0,0.37,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.29,0.0,0.0,0.0,0.25,0.0,0.0,0.24,0.0,0.0,0.38,0.39,0.26,0.25,0.3,0.38,0.0,0.25,0.0,0.26,0.25,0.34,0.25,0.25,0.66,0.63,0.62,0.7,0.62,0.6,0.63,0.55,0.58,0.47,0.5,0.52,0.4,0.46,0.33,0.32,0.38,0.42,0.36,0.36,0.32,0.35,0.33,0.4,0.26,0.24,0.26,0.25,0.25,0.3,0.27,0.25,0.24,0.29,0.27,0.0,0.25,0.0,0.65,0.68,0.39,0.25,0.0,0.0,0.26,0.32,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.29
